Subject,SessionDate,SessionTime,Sex,SexNum,Age,NativeLanguage,watch_movies,enjoy_scary_movies,watch_scary_movies,TV_with_screams,know_about_movies_actors,know_video_gmes,play_action_vid_gmes,confid_about_scrms_expt,diff_making_choice_expt,reading_emotions,CambridgeBehaviourScale,Trial,SoundFile2,StimType,Duration_1,Duration_2,Sound_End_Time,ScreamerSex,CorrectAnswer,Stimulus.RESP,ACC,Stimulus.RT,Actual_Latency
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,24,DurationModified_4,0.00,839.00,973.00,4337.00,0.00,1,1,1.00,4929,592.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,12,DurationModified_5,0.00,4599.00,3951.00,10891.00,0.00,1,1,1.00,11273,382.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,29,DurationModified_6,0.00,420.00,382.00,2895.00,1.00,1,1,1.00,3605,710.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,17,DurationModified_7,0.00,2579.00,1297.00,6154.00,0.00,1,1,1.00,7162,1008.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,53,DurationModified_8,0.00,3662.00,3013.00,9210.00,0.00,1,1,1.00,9603,393.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,18,DurationModified_9,0.00,1583.00,1321.00,5504.00,0.00,1,1,1.00,5960,456.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,2,DurationModified_10,0.00,2888.00,3611.00,9173.00,1.00,1,1,1.00,9736,563.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,13,DurationModified_11,0.00,2938.00,3324.00,8308.00,0.00,1,1,1.00,8872,564.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,36,DurationModified_12,0.00,1900.00,1279.00,5285.00,0.00,1,1,1.00,6015,730.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,19,SameVocalizer_1,1.00,1163.00,1175.00,5347.00,1.00,1,1,1.00,6495,1148.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,45,SameVocalizer_2,1.00,950.00,1175.00,4623.00,1.00,1,1,1.00,5528,905.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,40,SameVocalizer_3,1.00,950.00,1084.00,5338.00,1.00,1,1,1.00,6337,999.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,41,SameVocalizer_4,1.00,1163.00,1175.00,6044.00,1.00,1,1,1.00,6694,650.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,16,SameVocalizer_5,1.00,1250.00,870.00,4270.00,0.00,1,1,1.00,5736,1466.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,42,SameVocalizer_6,1.00,1305.00,1044.00,4409.00,0.00,1,1,1.00,5181,772.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,6,SameVocalizer_7,1.00,1305.00,891.00,4439.00,0.00,1,1,1.00,6732,2293.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,37,SameVocalizer_8,1.00,487.00,468.00,3307.00,1.00,1,1,1.00,4195,888.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,60,SameVocalizer_9,1.00,1818.00,1794.00,5841.00,1.00,1,1,1.00,6155,314.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,52,SameVocalizer_10,1.00,466.00,496.00,3212.00,1.00,1,1,1.00,3705,493.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,4,SameVocalizer_11,1.00,496.00,636.00,3415.00,1.00,1,1,1.00,5056,1641.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,35,SameVocalizer_12,1.00,1752.00,2024.00,5978.00,0.00,1,1,1.00,7361,1383.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,51,SameVocalizer_13,1.00,1418.00,1326.00,5210.00,0.00,1,1,1.00,5751,541.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,26,SameVocalizer_14,1.00,677.00,679.00,3760.00,0.00,1,1,1.00,4259,499.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,10,SameVocalizer_15,1.00,677.00,990.00,4003.00,0.00,1,1,1.00,5195,1192.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,56,SameVocalizer_16,1.00,3636.00,4663.00,10677.00,0.00,1,1,1.00,11356,679.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,22,SameVocalizer_17,1.00,1635.00,1326.00,5182.00,0.00,1,1,1.00,6474,1292.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,33,SameVocalizer_18,1.00,533.00,659.00,3443.00,0.00,1,1,1.00,6532,3089.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,55,SameVocalizer_19,1.00,2078.00,1955.00,6320.00,0.00,1,1,1.00,6861,541.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,1,SameVocalizer_20,1.00,2050.00,1517.00,5594.00,0.00,1,1,1.00,6963,1369.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,25,SameVocalizer_21,1.00,898.00,1517.00,4555.00,0.00,1,2,0.00,8555,4000.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,3,SameVocalizer_22,1.00,641.00,389.00,3506.00,0.00,1,1,1.00,5873,2367.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,48,SameVocalizer_23,1.00,6076.00,7904.00,16542.00,0.00,1,1,1.00,17539,997.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,47,SameVocalizer_24,1.00,1290.00,1262.00,4642.00,0.00,1,1,1.00,5560,918.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,38,DifferentVocalizer_1,2.00,893.00,679.00,3725.00,0.00,2,1,0.00,4265,540.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,21,DifferentVocalizer_2,2.00,1351.00,1084.00,4823.00,1.00,2,2,1.00,7923,3100.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,32,DifferentVocalizer_3,2.00,1351.00,1175.00,5427.00,1.00,2,1,0.00,9261,3834.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,23,DifferentVocalizer_4,2.00,891.00,665.00,3640.00,0.00,2,2,1.00,5829,2189.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,49,DifferentVocalizer_5,2.00,1818.00,1831.00,5708.00,1.00,2,2,1.00,6652,944.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,54,DifferentVocalizer_6,2.00,487.00,371.00,3323.00,1.00,2,2,1.00,3945,622.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,31,DifferentVocalizer_7,2.00,2923.00,2782.00,8110.00,1.00,2,1,0.00,9228,1118.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,27,DifferentVocalizer_8,2.00,636.00,749.00,3523.00,1.00,2,2,1.00,5511,1988.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,39,DifferentVocalizer_9,2.00,1726.00,1134.00,6700.00,0.00,2,2,1.00,7733,1033.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,28,DifferentVocalizer_10,2.00,888.00,870.00,4015.00,0.00,2,2,1.00,7412,3397.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,46,DifferentVocalizer_11,2.00,677.00,893.00,3824.00,0.00,2,1,0.00,4285,461.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,5,DifferentVocalizer_12,2.00,3365.00,4632.00,10086.00,1.00,2,2,1.00,11700,1614.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,9,DifferentVocalizer_13,2.00,1326.00,1301.00,4776.00,0.00,2,2,1.00,8327,3551.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,30,DifferentVocalizer_14,2.00,1583.00,1517.00,5407.00,0.00,2,1,0.00,6046,639.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,59,DifferentVocalizer_15,2.00,487.00,562.00,3424.00,1.00,2,2,1.00,6169,2745.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,58,DifferentVocalizer_16,2.00,945.00,1259.00,4568.00,0.00,2,1,0.00,4906,338.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,43,DifferentVocalizer_17,2.00,645.00,420.00,3120.00,0.00,2,1,0.00,5166,2046.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,57,DifferentVocalizer_18,2.00,1170.00,1173.00,5887.00,0.00,2,2,1.00,6298,411.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,14,DifferentVocalizer_19,2.00,1794.00,1044.00,5306.00,0.00,2,1,0.00,7376,2070.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,8,DifferentVocalizer_20,2.00,916.00,1046.00,3982.00,0.00,2,2,1.00,5169,1187.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,50,DifferentVocalizer_21,2.00,916.00,1046.00,3982.00,0.00,2,2,1.00,4908,926.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,44,DifferentVocalizer_22,2.00,916.00,757.00,4117.00,0.00,2,2,1.00,4564,447.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,7,DifferentVocalizer_23,2.00,2581.00,2362.00,7251.00,0.00,2,2,1.00,10298,3047.00
3,4-Nov-11,10:59:57 AM,Female,0.00,18,English,4,3,1,2,4,1,1,3,2,4,46,11,DifferentVocalizer_24,2.00,1290.00,1300.00,4623.00,0.00,2,2,1.00,5427,804.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,59,DurationModified_1,0.00,1516.00,1006.00,5927.00,0.00,1,1,1.00,5994,67.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,30,DurationModified_2,0.00,1024.00,536.00,4611.00,0.00,1,1,1.00,5807,1196.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,24,DurationModified_3,0.00,2756.00,1830.00,8340.00,0.00,1,1,1.00,7616,-724.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,26,DurationModified_4,0.00,839.00,973.00,4337.00,0.00,1,1,1.00,4554,217.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,28,DurationModified_5,0.00,4599.00,3951.00,10891.00,0.00,1,1,1.00,8698,-2193.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,41,DurationModified_6,0.00,420.00,382.00,2895.00,1.00,1,1,1.00,3339,444.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,56,DurationModified_7,0.00,2579.00,1297.00,6154.00,0.00,1,1,1.00,6928,774.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,13,DurationModified_8,0.00,3662.00,3013.00,9210.00,0.00,1,1,1.00,9378,168.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,7,DurationModified_9,0.00,1583.00,1321.00,5504.00,0.00,1,1,1.00,5876,372.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,23,DurationModified_10,0.00,2888.00,3611.00,9173.00,1.00,1,1,1.00,6609,-2564.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,6,DurationModified_11,0.00,2938.00,3324.00,8308.00,0.00,1,1,1.00,7976,-332.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,53,DurationModified_12,0.00,1900.00,1279.00,5285.00,0.00,1,1,1.00,5487,202.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,2,SameVocalizer_1,1.00,1163.00,1175.00,5347.00,1.00,1,1,1.00,6050,703.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,42,SameVocalizer_2,1.00,950.00,1175.00,4623.00,1.00,1,1,1.00,5683,1060.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,29,SameVocalizer_3,1.00,950.00,1084.00,5338.00,1.00,1,1,1.00,5417,79.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,38,SameVocalizer_4,1.00,1163.00,1175.00,6044.00,1.00,1,2,0.00,6959,915.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,39,SameVocalizer_5,1.00,1250.00,870.00,4270.00,0.00,1,1,1.00,4802,532.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,15,SameVocalizer_6,1.00,1305.00,1044.00,4409.00,0.00,1,1,1.00,5078,669.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,10,SameVocalizer_7,1.00,1305.00,891.00,4439.00,0.00,1,2,0.00,5404,965.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,35,SameVocalizer_8,1.00,487.00,468.00,3307.00,1.00,1,2,0.00,3961,654.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,32,SameVocalizer_9,1.00,1818.00,1794.00,5841.00,1.00,1,1,1.00,6323,482.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,25,SameVocalizer_10,1.00,466.00,496.00,3212.00,1.00,1,1,1.00,3802,590.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,57,SameVocalizer_11,1.00,496.00,636.00,3415.00,1.00,1,1,1.00,4940,1525.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,51,SameVocalizer_12,1.00,1752.00,2024.00,5978.00,0.00,1,2,0.00,6374,396.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,19,SameVocalizer_13,1.00,1418.00,1326.00,5210.00,0.00,1,1,1.00,5978,768.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,21,SameVocalizer_14,1.00,677.00,679.00,3760.00,0.00,1,1,1.00,4102,342.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,55,SameVocalizer_15,1.00,677.00,990.00,4003.00,0.00,1,1,1.00,4640,637.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,37,SameVocalizer_16,1.00,3636.00,4663.00,10677.00,0.00,1,2,0.00,10543,-134.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,45,SameVocalizer_17,1.00,1635.00,1326.00,5182.00,0.00,1,1,1.00,5454,272.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,52,SameVocalizer_18,1.00,533.00,659.00,3443.00,0.00,1,1,1.00,5173,1730.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,3,SameVocalizer_19,1.00,2078.00,1955.00,6320.00,0.00,1,1,1.00,7045,725.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,17,SameVocalizer_20,1.00,2050.00,1517.00,5594.00,0.00,1,1,1.00,6084,490.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,40,SameVocalizer_21,1.00,898.00,1517.00,4555.00,0.00,1,1,1.00,5775,1220.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,47,SameVocalizer_22,1.00,641.00,389.00,3506.00,0.00,1,1,1.00,6764,3258.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,58,SameVocalizer_23,1.00,6076.00,7904.00,16542.00,0.00,1,1,1.00,12502,-4040.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,14,SameVocalizer_24,1.00,1290.00,1262.00,4642.00,0.00,1,1,1.00,5044,402.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,22,DifferentVocalizer_1,2.00,893.00,679.00,3725.00,0.00,2,1,0.00,4465,740.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,48,DifferentVocalizer_2,2.00,1351.00,1084.00,4823.00,1.00,2,2,1.00,8961,4138.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,11,DifferentVocalizer_3,2.00,1351.00,1175.00,5427.00,1.00,2,2,1.00,6225,798.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,20,DifferentVocalizer_4,2.00,891.00,665.00,3640.00,0.00,2,2,1.00,4419,779.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,27,DifferentVocalizer_5,2.00,1818.00,1831.00,5708.00,1.00,2,2,1.00,5987,279.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,5,DifferentVocalizer_6,2.00,487.00,371.00,3323.00,1.00,2,2,1.00,4533,1210.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,36,DifferentVocalizer_7,2.00,2923.00,2782.00,8110.00,1.00,2,2,1.00,11930,3820.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,12,DifferentVocalizer_8,2.00,636.00,749.00,3523.00,1.00,2,1,0.00,4790,1267.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,16,DifferentVocalizer_9,2.00,1726.00,1134.00,6700.00,0.00,2,2,1.00,6846,146.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,31,DifferentVocalizer_10,2.00,888.00,870.00,4015.00,0.00,2,1,0.00,4584,569.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,54,DifferentVocalizer_11,2.00,677.00,893.00,3824.00,0.00,2,2,1.00,4611,787.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,49,DifferentVocalizer_12,2.00,3365.00,4632.00,10086.00,1.00,2,2,1.00,5338,-4748.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,34,DifferentVocalizer_13,2.00,1326.00,1301.00,4776.00,0.00,2,2,1.00,5385,609.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,43,DifferentVocalizer_14,2.00,1583.00,1517.00,5407.00,0.00,2,2,1.00,5911,504.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,46,DifferentVocalizer_15,2.00,487.00,562.00,3424.00,1.00,2,2,1.00,4623,1199.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,44,DifferentVocalizer_16,2.00,945.00,1259.00,4568.00,0.00,2,1,0.00,4517,-51.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,50,DifferentVocalizer_17,2.00,645.00,420.00,3120.00,0.00,2,2,1.00,7597,4477.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,4,DifferentVocalizer_18,2.00,1170.00,1173.00,5887.00,0.00,2,2,1.00,5688,-199.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,9,DifferentVocalizer_19,2.00,1794.00,1044.00,5306.00,0.00,2,1,0.00,6109,803.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,60,DifferentVocalizer_20,2.00,916.00,1046.00,3982.00,0.00,2,2,1.00,4537,555.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,1,DifferentVocalizer_21,2.00,916.00,1046.00,3982.00,0.00,2,1,0.00,2583,-1399.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,8,DifferentVocalizer_22,2.00,916.00,757.00,4117.00,0.00,2,2,1.00,4452,335.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,18,DifferentVocalizer_23,2.00,2581.00,2362.00,7251.00,0.00,2,2,1.00,7406,155.00
4,4-Nov-11,1:03:57 PM,Male,1.00,18,English,5,3,3,2,4,3,3,4,3,4,55,33,DifferentVocalizer_24,2.00,1290.00,1300.00,4623.00,0.00,2,1,0.00,5793,1170.00
5,4-Nov-11,2:48:22 PM,Male,1.00,21,Lao,4,1,2,2,3,4,3,4,4,4,35,44,DurationModified_1,0.00,1516.00,1006.00,5927.00,0.00,1,1,1.00,5735,-192.00
5,4-Nov-11,2:48:22 PM,Male,1.00,21,Lao,4,1,2,2,3,4,3,4,4,4,35,49,DurationModified_2,0.00,1024.00,536.00,4611.00,0.00,1,1,1.00,6415,1804.00
5,4-Nov-11,2:48:22 PM,Male,1.00,21,Lao,4,1,2,2,3,4,3,4,4,4,35,41,DurationModified_3,0.00,2756.00,1830.00,8340.00,0.00,1,1,1.00,7858,-482.00
5,4-Nov-11,2:48:22 PM,Male,1.00,21,Lao,4,1,2,2,3,4,3,4,4,4,35,60,DurationModified_4,0.00,839.00,973.00,4337.00,0.00,1,1,1.00,4551,214.00
5,4-Nov-11,2:48:22 PM,Male,1.00,21,Lao,4,1,2,2,3,4,3,4,4,4,35,10,DurationModified_5,0.00,4599.00,3951.00,10891.00,0.00,1,1,1.00,8325,-2566.00
5,4-Nov-11,2:48:22 PM,Male,1.00,21,Lao,4,1,2,2,3,4,3,4,4,4,35,32,DurationModified_6,0.00,420.00,382.00,2895.00,1.00,1,1,1.00,3312,417.00
5,4-Nov-11,2:48:22 PM,Male,1.00,21,Lao,4,1,2,2,3,4,3,4,4,4,35,30,DurationModified_7,0.00,2579.00,1297.00,6154.00,0.00,1,1,1.00,5758,-396.00
5,4-Nov-11,2:48:22 PM,Male,1.00,21,Lao,4,1,2,2,3,4,3,4,4,4,35,8,DurationModified_8,0.00,3662.00,3013.00,9210.00,0.00,1,1,1.00,9112,-98.00
5,4-Nov-11,2:48:22 PM,Male,1.00,21,Lao,4,1,2,2,3,4,3,4,4,4,35,28,DurationModified_9,0.00,1583.00,1321.00,5504.00,0.00,1,1,1.00,5295,-209.00
5,4-Nov-11,2:48:22 PM,Male,1.00,21,Lao,4,1,2,2,3,4,3,4,4,4,35,12,DurationModified_10,0.00,2888.00,3611.00,9173.00,1.00,1,1,1.00,6568,-2605.00
5,4-Nov-11,2:48:22 PM,Male,1.00,21,Lao,4,1,2,2,3,4,3,4,4,4,35,4,DurationModified_11,0.00,2938.00,3324.00,8308.00,0.00,1,1,1.00,8295,-13.00
5,4-Nov-11,2:48:22 PM,Male,1.00,21,Lao,4,1,2,2,3,4,3,4,4,4,35,18,DurationModified_12,0.00,1900.00,1279.00,5285.00,0.00,1,1,1.00,5018,-267.00
5,4-Nov-11,2:48:22 PM,Male,1.00,21,Lao,4,1,2,2,3,4,3,4,4,4,35,5,SameVocalizer_1,1.00,1163.00,1175.00,5347.00,1.00,1,1,1.00,5257,-90.00
5,4-Nov-11,2:48:22 PM,Male,1.00,21,Lao,4,1,2,2,3,4,3,4,4,4,35,55,SameVocalizer_2,1.00,950.00,1175.00,4623.00,1.00,1,1,1.00,5336,713.00
5,4-Nov-11,2:48:22 PM,Male,1.00,21,Lao,4,1,2,2,3,4,3,4,4,4,35,6,SameVocalizer_3,1.00,950.00,1084.00,5338.00,1.00,1,1,1.00,5558,220.00
5,4-Nov-11,2:48:22 PM,Male,1.00,21,Lao,4,1,2,2,3,4,3,4,4,4,35,27,SameVocalizer_4,1.00,1163.00,1175.00,6044.00,1.00,1,1,1.00,5906,-138.00
5,4-Nov-11,2:48:22 PM,Male,1.00,21,Lao,4,1,2,2,3,4,3,4,4,4,35,29,SameVocalizer_5,1.00,1250.00,870.00,4270.00,0.00,1,1,1.00,6284,2014.00
